,chaos_value,type,type_line,price,shoplink_template,stack_size,datetime
422,16.0,Currency,Prismatic Catalyst,8.0,"[linkItem location=""Stash8"" league=""Ultimatum"" x=""5"" y=""0""] ~b/o {final_price} {fx_id}",2,2021-05-21 11:54:19.243340
423,13.0,Currency,Fertile Catalyst,13.0,"[linkItem location=""Stash8"" league=""Ultimatum"" x=""2"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
424,1.0,Currency,Turbulent Catalyst,1.0,"[linkItem location=""Stash8"" league=""Ultimatum"" x=""3"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
425,84.00041999999999,Currency,Intrinsic Catalyst,0.66667,"[linkItem location=""Stash8"" league=""Ultimatum"" x=""6"" y=""0""] ~b/o {final_price} {fx_id}",126,2021-05-21 11:54:19.243340
426,36.331594736842106,Currency,Imbued Catalyst,0.4274305263157895,"[linkItem location=""Stash8"" league=""Ultimatum"" x=""4"" y=""0""] ~b/o {final_price} {fx_id}",85,2021-05-21 11:54:19.243340
427,24.0,Currency,Abrasive Catalyst,0.5,"[linkItem location=""Stash8"" league=""Ultimatum"" x=""0"" y=""0""] ~b/o {final_price} {fx_id}",48,2021-05-21 11:54:19.243340
428,40.25589578947368,Currency,Noxious Catalyst,0.4282542105263158,"[linkItem location=""Stash8"" league=""Ultimatum"" x=""61"" y=""0""] ~b/o {final_price} {fx_id}",94,2021-05-21 11:54:19.243340
429,4.5,Oil,Violet Oil,1.5,"[linkItem location=""Stash9"" league=""Ultimatum"" x=""7"" y=""0""] ~b/o {final_price} {fx_id}",3,2021-05-21 11:54:19.243340
430,46.0,Oil,Golden Oil,46.0,"[linkItem location=""Stash9"" league=""Ultimatum"" x=""12"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
431,7.0,Oil,Indigo Oil,0.5,"[linkItem location=""Stash9"" league=""Ultimatum"" x=""6"" y=""0""] ~b/o {final_price} {fx_id}",14,2021-05-21 11:54:19.243340
432,76.5,Oil,Sepia Oil,0.5,"[linkItem location=""Stash9"" league=""Ultimatum"" x=""1"" y=""0""] ~b/o {final_price} {fx_id}",153,2021-05-21 11:54:19.243340
433,16.0,Oil,Black Oil,2.0,"[linkItem location=""Stash9"" league=""Ultimatum"" x=""9"" y=""0""] ~b/o {final_price} {fx_id}",8,2021-05-21 11:54:19.243340
434,18.0,Oil,Silver Oil,18.0,"[linkItem location=""Stash9"" league=""Ultimatum"" x=""11"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
435,40.5,Oil,Verdant Oil,0.5,"[linkItem location=""Stash9"" league=""Ultimatum"" x=""3"" y=""0""] ~b/o {final_price} {fx_id}",81,2021-05-21 11:54:19.243340
436,89.0,Oil,Clear Oil,0.5,"[linkItem location=""Stash9"" league=""Ultimatum"" x=""0"" y=""0""] ~b/o {final_price} {fx_id}",178,2021-05-21 11:54:19.243340
437,43.0,Oil,Amber Oil,0.5,"[linkItem location=""Stash9"" league=""Ultimatum"" x=""2"" y=""0""] ~b/o {final_price} {fx_id}",86,2021-05-21 11:54:19.243340
438,25.0,Oil,Teal Oil,0.5,"[linkItem location=""Stash9"" league=""Ultimatum"" x=""4"" y=""0""] ~b/o {final_price} {fx_id}",50,2021-05-21 11:54:19.243340
439,12.0,Oil,Azure Oil,0.5,"[linkItem location=""Stash9"" league=""Ultimatum"" x=""5"" y=""0""] ~b/o {final_price} {fx_id}",24,2021-05-21 11:54:19.243340
440,24.0,Oil,Crimson Oil,3.0,"[linkItem location=""Stash9"" league=""Ultimatum"" x=""8"" y=""0""] ~b/o {final_price} {fx_id}",8,2021-05-21 11:54:19.243340
441,45.36,Oil,Opalescent Oil,6.48,"[linkItem location=""Stash9"" league=""Ultimatum"" x=""10"" y=""0""] ~b/o {final_price} {fx_id}",7,2021-05-21 11:54:19.243340
442,18.0,SkillGem,Enlighten Support,18.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""1"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
443,1.0,SkillGem,Petrified Blood,1.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""6"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
444,27.75,SkillGem,Purity of Ice,27.75,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""5"" y=""7""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
445,1.0,SkillGem,Sweep,1.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""7"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
446,13.4,Currency,Blessing of Tul,13.4,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""11"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
447,5.0,UniqueArmour,Prophet Crown,5.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""7"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
448,1.0,Prophecy,Blinding Light,1.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""7"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
449,2.0,SkillGem,Portal,2.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""2"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
450,16.23646857142857,Hard Currency,Stacked Deck,2.0295585714285713,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""1"" y=""1""] ~b/o {final_price} {fx_id}",8,2021-05-21 11:54:19.243340
451,16.0,UniqueWeapon,Royal Bow,16.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""9"" y=""8""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
452,3.0,SkillGem,Empower Support,3.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""5"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
453,1.0,SkillGem,Ancestral Protector,1.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""9"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
454,1.0,SkillGem,Multiple Totems Support,1.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""8"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
455,10.0,SkillGem,Crackling Lance,10.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""11"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
456,20.241474999999998,Fragment,Simulacrum Splinter,0.5953375,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""0"" y=""2""] ~b/o {final_price} {fx_id}",34,2021-05-21 11:54:19.243340
457,1.0,UniqueWeapon,Fiend Dagger,1.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""5"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
458,18.0,SkillGem,Enlighten Support,18.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""2"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
459,208.54,UniqueAccessory,Jade Amulet,208.54,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""6"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
460,17.0,SkillGem,Burning Arrow,17.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""3"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
461,60.0,SkillGem,High-Impact Mine Support,60.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""6"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
462,3.0,SkillGem,Bloodthirst Support,3.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""0"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
463,2.0,SkillGem,Enhance Support,2.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""0"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
464,18.0,SkillGem,Enlighten Support,18.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""2"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
465,3.0,SkillGem,Dread Banner,3.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""11"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
466,15.0,SkillGem,Blade Flurry,15.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""10"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
467,3.0,SkillGem,Berserk,3.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""10"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
468,2.0,SkillGem,Flame Wall,2.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""1"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
469,1.0,UniqueJewel,Viridian Jewel,1.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""3"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
470,0.92,SkillGem,Grace,0.92,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""4"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
471,18.0,SkillGem,Enlighten Support,18.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""2"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
472,14.77,UniqueMap,Bone Crypt Map,14.77,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""11"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
473,2.0,UniqueJewel,Crimson Jewel,2.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""7"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
474,1.0,UniqueJewel,Cobalt Jewel,1.0,"[linkItem location=""Stash10"" league=""Ultimatum"" x=""1"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
475,107.16075,Fragment,Simulacrum Splinter,0.5953375,"[linkItem location=""Stash11"" league=""Ultimatum"" x=""0"" y=""0""] ~b/o {final_price} {fx_id}",180,2021-05-21 11:54:19.243340
476,80.0,Hard Currency,Crescent Splinter,10.0,"[linkItem location=""Stash11"" league=""Ultimatum"" x=""0"" y=""2""] ~b/o {final_price} {fx_id}",8,2021-05-21 11:54:19.243340
477,5.86,Map,Colosseum Map,5.86,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""1"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
478,5.86,Map,Colosseum Map,5.86,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""0"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
479,7.0,Map,Lighthouse Map,7.0,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""0"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
480,6.0,Map,Siege Map,6.0,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""1"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
481,5.0,Map,Shrine Map,5.0,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""0"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
482,6.87,Map,Desert Map,6.87,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""2"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
483,5.0,Map,Shrine Map,5.0,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""0"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
484,6.87,Map,Desert Map,6.87,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""0"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
485,6.87,Map,Desert Map,6.87,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""0"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
486,5.86,Map,Colosseum Map,5.86,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""1"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
487,5.73,Map,Pit Map,5.73,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""0"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
488,5.0,Map,Shrine Map,5.0,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""1"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
489,5.0,Map,Shrine Map,5.0,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""1"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
490,6.87,Map,Desert Map,6.87,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""2"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
491,5.0,Map,Shrine Map,5.0,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""0"" y=""7""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
492,5.0,Map,Shrine Map,5.0,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""0"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
493,5.73,Map,Pit Map,5.73,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""1"" y=""7""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
494,5.86,Map,Colosseum Map,5.86,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""1"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
495,6.87,Map,Desert Map,6.87,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""1"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
496,5.0,Map,Shrine Map,5.0,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""1"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
497,6.0,Map,Crimson Temple Map,6.0,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""2"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
498,6.0,Map,Siege Map,6.0,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""1"" y=""8""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
499,6.87,Map,Desert Map,6.87,"[linkItem location=""Stash12"" league=""Ultimatum"" x=""1"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
500,3.0,Incubator,Otherworldly Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""7"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
501,2.0,Incubator,Celestial Blacksmith's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""7"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
502,2.0,Incubator,Cartographer's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""10"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
503,2.0,Incubator,Celestial Armoursmith's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""10"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
504,2.26,Incubator,Singular Incubator,2.26,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""4"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
505,2.0,Incubator,Celestial Armoursmith's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""11"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
506,2.0,Incubator,Blighted Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""8"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
507,3.0,Incubator,Enchanted Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""1"" y=""7""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
508,2.0,Incubator,Abyssal Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""2"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
509,2.0,Incubator,Abyssal Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""6"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
510,3.0,Incubator,Morphing Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""5"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
511,2.26,Incubator,Singular Incubator,2.26,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""11"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
512,3.0,Incubator,Morphing Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""8"" y=""7""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
513,2.0,Incubator,Abyssal Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""4"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
514,2.0,Incubator,Cartographer's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""3"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
515,2.26,Incubator,Singular Incubator,2.26,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""11"" y=""8""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
516,2.15,Incubator,Obscured Incubator,2.15,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""3"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
517,2.26,Incubator,Singular Incubator,2.26,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""10"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
518,2.81,Incubator,Fragmented Incubator,2.81,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""2"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
519,2.81,Incubator,Fragmented Incubator,2.81,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""11"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
520,2.0,Incubator,Cartographer's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""1"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
521,2.26,Incubator,Singular Incubator,2.26,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""9"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
522,2.81,Incubator,Fragmented Incubator,2.81,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""9"" y=""8""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
523,3.68,Incubator,Celestial Jeweller's Incubator,3.68,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""11"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
524,2.26,Incubator,Singular Incubator,2.26,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""9"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
525,2.26,Incubator,Singular Incubator,2.26,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""11"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
526,2.0,Incubator,Celestial Blacksmith's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""2"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
527,1.0,Prophecy,Plague of Rats,1.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""2"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
528,2.0,Incubator,Celestial Armoursmith's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""6"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
529,3.0,Incubator,Fossilised Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""5"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
530,3.0,Incubator,Ornate Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""8"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
531,3.0,Incubator,Enchanted Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""7"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
532,2.0,Incubator,Celestial Blacksmith's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""9"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
533,2.0,Incubator,Cartographer's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""6"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
534,2.0,Incubator,Abyssal Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""7"" y=""11""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
535,3.68,Incubator,Celestial Jeweller's Incubator,3.68,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""9"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
536,2.26,Incubator,Singular Incubator,2.26,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""4"" y=""8""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
537,3.0,Incubator,Enchanted Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""4"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
538,3.0,Incubator,Fossilised Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""6"" y=""8""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
539,3.31,Incubator,Skittering Incubator,3.31,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""8"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
540,2.81,Incubator,Fragmented Incubator,2.81,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""10"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
541,2.15,Incubator,Obscured Incubator,2.15,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""8"" y=""1""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
542,3.0,Incubator,Enchanted Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""2"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
543,3.0,Incubator,Otherworldly Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""6"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
544,2.0,Incubator,Cartographer's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""9"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
545,3.68,Incubator,Celestial Jeweller's Incubator,3.68,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""8"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
546,2.26,Incubator,Singular Incubator,2.26,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""9"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
547,3.0,Incubator,Fossilised Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""8"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
548,2.0,Incubator,Cartographer's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""8"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
549,2.26,Incubator,Singular Incubator,2.26,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""1"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
550,2.15,Incubator,Obscured Incubator,2.15,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""10"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
551,2.0,Incubator,Celestial Armoursmith's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""2"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
552,3.0,Incubator,Fossilised Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""7"" y=""7""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
553,2.0,Incubator,Abyssal Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""4"" y=""0""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
554,2.0,Incubator,Cartographer's Incubator,2.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""2"" y=""7""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
555,3.68,Incubator,Celestial Jeweller's Incubator,3.68,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""11"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
556,3.68,Incubator,Celestial Jeweller's Incubator,3.68,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""6"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
557,3.0,Incubator,Fossilised Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""4"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
558,2.15,Incubator,Obscured Incubator,2.15,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""4"" y=""9""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
559,2.26,Incubator,Singular Incubator,2.26,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""3"" y=""5""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
560,3.0,Incubator,Enchanted Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""6"" y=""3""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
561,2.26,Incubator,Singular Incubator,2.26,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""1"" y=""4""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
562,2.15,Incubator,Obscured Incubator,2.15,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""0"" y=""10""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
563,3.0,Incubator,Morphing Incubator,3.0,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""5"" y=""2""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
564,3.31,Incubator,Skittering Incubator,3.31,"[linkItem location=""Stash13"" league=""Ultimatum"" x=""3"" y=""6""] ~b/o {final_price} {fx_id}",1,2021-05-21 11:54:19.243340
